翻訳ID,日本語,英語,中国語（簡体字）,韓国語,備考
,本当は実力を認めてる？,"You ""admit that he's a valuable member""?",其实你也认可他的实力，是吧？,사실 실력만큼은 인정한다고?,
day21_127,それはよかった。,That's good to hear.,嗯，那就好。,그럼 다행이네.,
day21_128,ともかくジョバンニ。,"Anyway, Giovanni.",总之乔班尼。,아무튼 조반니.,
day21_129,今日から、ここはお前の,"From this day onwards,",从今天开始，,오늘부터는 여기를,
,家だと思っていい。,consider this place your home.,你可以把这里当成你的家。,집이라 생각해.,
day21_130,宇宙に散らばる,And us? We're your scrappy,以后，遍布宇宙，,이제 온 우주에 흩어진,
,ネズミの家族として。,little band of space-rats.,星星点点的老鼠们……,쥐들이 모두 네 가족이야.,
,よろしく頼むよ。,"Welcome to the family, boy-o.",也都是你的家人了。,잘 부탁한다.,
day21_131,家族……,Family...,家人……,가족……,
day21_132,家か。,A home.,家。,집이라.,
day21_133,……\|,...\|,……\|,……\|,
day21_134,どうした？,What's the matter?,怎么了？,왜 그래?,
day21_135,\.\.ごめん。,"\.\.No, sorry... It's...",\.\.没有。,\.\.아니.,
,なんでもない。,It's nothing.,没什么，抱歉。,아무것도 아니야.,
day21_136,……\|うれしくて。,I'm just...\|really happy.,就是……\|喜极而泣。,"……\|그냥, 기뻐서.",
day21_137,そうか。,Glad to hear it.,那就好。,그렇구나.,
day21_138,風船が壁を彩っている。,There are lots of balloons on the lockers.,满墙装点着五颜六色的气球。,풍선이 벽에 걸려 있다.,
day21_139,紙で出来た花がたくさんつけられている。,It's completely covered in paper flowers.,粘了许多彩纸做的花朵。,종이로 만든 꽃이 많이 걸려 있다.,
day21_140,パーティー用の帽子を被らされている。,Someone forced it to wear a party hat.,头上顶着小小的派对帽。,파티용 모자를 쓰고 있다.,
day21_141,肉や野菜がふんだんに使われた料理だ。,The food uses an extravagant amount of,用了大量肉和蔬菜制作的料理。,고기와 야채를 듬뿍 넣은 요리다.,
,ギムナジウムで出ていたものとは,meat and vegetables. It looks different,看起来，总感觉……,감나지움에서 먹던 것과는,
,違う気がする……。,from the food served at the Gymnasium...,跟在银河学园见过的那些不大一样。,확실히 다른 것 같다……,
day21_142,\C[1]（ラビ？　何してるんだろう）,\C[1](Rabi? What are they up to?),\C[1]（拉比？他在干嘛啊）,\C[1](라비잖아? 뭐 하는 거지?),
day21_143,……,...,……,……,
day21_144,\>買う（50z),\>Buy (50z),\>购买（50z）,\>구매한다(50z),
day21_145,\>やめておく,\>Don't buy,\>算了,\>그만둔다,
day21_146,………………。,...,………………,………………,
day21_147,今日はダイブの仕事は無しだ！,No diving work today! You're free to go.,今天我这没活给你干！,오늘 다이브 관련 일은 없어!,
,リーダーからの連絡を確認しろよ。,"Check your messages from Boss, though.",但如果首领找你，要马上看消息啊。,리더의 연락을 확인해 봐.,
day21_148,「ゼロデイカード　全１２種類！,"""Zero Day Trading Cards: Hack all twelve!",【零日群星卡　共计12种！,"""Zero Day 카드 총12종!",
,ノーマル…80%　レア…20%」,"Normal: 80% Rare: 20%""",普通…80%　稀有…20%】,"일반…80% 희귀…20%""",
day22_001,ねえ。,"Um... Hey, Gi-Gi?",喂。,저기.,
day22_002,……どうしたの？,What's the matter?,……怎么了？,……왜 그래?,
day22_003,変な物音がするの。,I heard a weird noise.,好像有奇怪的响动。,이상한 소리가 들려.,
day22_004,嫌な予感がする。,Something feels off.,感觉会发生不好的事。,안 좋은 예감이 들어.,
day22_005,……物音？,Off? Like how?,……响动？,……소리라고?,
day22_006,そう。物音。,Like something bad's about to happen.,对。响动。,맞아. 소리.,
day22_007,甘い夢の時間はおしまい。,"We dreamed big, but...it couldn't last.",美美的梦就要醒了。,꿈 같은 시간은 끝나고.,
,これから現実がはじまるんだよ。\|,It's time for us to face reality.\|,接下来该面对现实了。\|,지금부터 현실이 시작될 거야.\|,
,あの人の言う通り。,They were right all along.,就像那个人说的一样。,그 사람이 말한 것처럼.,
day22_008,あの人？,Who was?,……哪个人？,그 사람이라니?,
,……どういう意味？,I don't understand...,什么意思？,……대체 무슨 뜻이야?,
day22_009,誰かが街に入ってきた気がするの。,"Listen, there might be intruders in town.",很可能有人闯进来了。,누가 여기에 침입한 것 같아.,
day22_010,ケイトは橋のほうを見てくるから、,"I'll go check things out near the bridge,",凯特去桥那边看一眼。,케이트는 다리 쪽을 보고 올게.,
,ジョー君は診療所のあたりを,so could you take a look around near,阿乔，,조는 진료소 주변을,
,調べてきてくれないかな？,Doc's clinic?,你可以帮忙看看诊所那边吗？,조사해 줄래?,
day22_011,いいけど……,"Sure, but...",可以是可以……,문제 없긴 한데……,
day22_012,よろしく！,"Thanks a bunch, babe!",那就交给你啦！,"그럼, 부탁해!",
,じゃあねっ！,I knew I could count on you.,拜拜！,조금 이따 봐!,
day22_013,ぐっすり眠っている。,Wi is practically out cold.,睡得很熟。,푹 잠든 것 같다.,
,起きる気配はない。,She won't wake up anytime soon.,没有要醒的迹象。,일어날 기색은 보이지 않는다.,
day22_014,丸まって眠っている。,Yumi is all curled up...fast asleep.,缩成一团睡着。,웅크린 채 잠들어 있다.,
,起きる気配はない。,I'd better not wake her.,没有要醒的迹象。,일어날 기색은 보이지 않는다.,
day22_015,床に転がって寝ている。,Seems like Rabi passed out on the floor.,睡在地板上。,바닥에서 뒹군 채로 잠들어 있다.,
,起きる気配はない。,That can't be a comfortable way to sleep.,没有要醒的迹象。,일어날 기색은 보이지 않는다.,
day22_016,ソファで体を縮こまらせて寝ている。,Doc is in a deep sleep on the couch.,蜷在沙发上睡。,소파에 누워 잠들어 있다.,
,起きる気配はない。,It looks like he really needed the rest.,没有要醒的迹象。,일어날 기색은 보이지 않는다.,
day22_017,きれいに平らげられている。,The food was eaten down to the last bite.,吃得干干净净。,접시가 말끔히 비워져 있다.,
day22_018,今はそれどころじゃないな。,I'd better not snoop around in there now.,暂时没空管这边了。,지금은 이럴 때가 아닌 것 같다.,
day22_018_2,この先はケイトが見てくれてるんだよな。,"Kate went ahead to check things out, so I",凯特说她会去看前面的情况。,이 앞은 케이트가 조사 중일 거야.,
,診療所あたりを調べないと。,need to check things out near the clinic.,我负责的是诊所那边。,진료소 쪽을 조사해 보자.,
day22_019,……………,...,……………,……………,
day22_020,眠っているようだ。,Looks like they're asleep.,好像在睡觉。,자는 것 같다.,
day22_021,うずくまったまま、,They must've crouched down and started,缩成一团，,웅크린 채,
,うとうとしているようだ。,nodding off right there on the spot.,迷迷糊糊地打着瞌睡。,꾸벅꾸벅 조는 것 같다.,
day22_022,………………,...,………………,………………,
day22_023,無気力に立っている。,They look pretty ticked off.,无力地站在那儿。,힘없이 서 있다.,
,話しかけるのはやめておこう。,I don't think I should butt in.,还是别去搭话了。,말을 걸지 않는 편이 좋을 것 같다.,
day22_024,…………ZZZ……,*Snore*...,…………ZZZ……,…………쿨……,
day22_025,中は静かだ。,It's completely silent inside.,里面安安静静。,안쪽은 조용하다.,
day22_026,いつもと変わらないけどな……,Nothing out of the ordinary here.,跟平时没什么不同啊……,평소와 다른 건 없는 것 같은데……,
,もう少し先まで行ってみるか。,Maybe I can look around a little more.,再走远一点吧。,좀 더 안쪽으로 가볼까?,
day22_add18,栽培プラントだ。,It's a cultivation plant.,培育植物的大棚。,재배 플랜트다.,
,ここでスプロール・ハイヴの,It looks like the food for Hive's,蔓生之巢的食材,여기서 스프롤 하이브의,
,食料が作られているようだ。,Sprawl is grown in there.,似乎就是在这里生产。,식량을 생산하는 것 같다.,
day22_add19,食料が並んだ屋台だ。,It's a stall lined with food.,摆满食材的小摊。,식재료를 파는 노점이다.,
,プラントで採れたものだろう。,It was probably grown at the plant.,应该都是从大棚里采摘的。,플랜트에서 재배한 것 같다.,
day22_add20,箱に様々な天然野菜が詰められている。,The boxes are packed with fresh veggies.,装满了各种天然蔬菜。,각종 천연 야채가 상자 안에 들어 있다.,
day22_027,ヨウ！　ジョバンニ！,"HEYA, GIOVANNI!",[呦！乔班尼！],"이봐, 조반니!",
day22_028,まさか……マーク？,No way... Mark?!,你是……马克？,이 목소리는…… 마크?,
,こっちにも感染して……,"Oh no. This got infected, too?",连这个都被感染了……,감염이 거기까지……,
day22_029,オレハドコニデモイルゼ！,HAH! I'M EVERYWHERE ALL AT ONCE!,[本大爷无处不在哦！],난 어디든 존재하거든!,
day22_029_2,ソレヨリ……,"BUT Y'KNOW WHAT, BLONDIE?",[比起这个……,그건 그렇고……,
day22_030,ジョバンニ、オマエ,I'VE GOTTA HAND IT TO YA!,乔班尼，,"조반니 너,",
,人気者ナンダッテナ！,YOU'RE POPULAR AROUND HERE.,听说你是个大红人啊！],인기가 참 많던데~!,
day22_031,チョウドイイカラ,THAT'LL COME IN HANDY,[你这么有名气，,마침 잘 됐어.,
,ツカワセテモラッタゼ！,FOR WHAT COMES NEXT!,刚好让我利用利用！],녀석을 써먹어 볼까!,
day22_032,……\.\.どういう意味だ？,...\.\.What is that supposed to mean?,……\.\.什么意思？,……\.\.그게 무슨 뜻이지?,
day22_033,昨日ハ、イイトコロデ,LET'S JUST SAY YOU BUTTED IN AT,[昨天紧要关头，,어제는 한창 좋을 때에,
,邪魔シテクレチャッテサア……,EXACTLY THE WRONG TIME YESTERDAY.,被你坏了好事……],방해를 받았잖아……?,
day22_034,オマエノコト,AND LEMME TELL YA...,[本大爷当然,"덕분에, 나도 굉장히",
,ムカツイテタンダヨ！,YOU ROYALLY PISSED ME OFF.,很生你的气啊！],열 받았단 말씀!!,
day22_034_2,ダカラオ友達ヲ呼ンダゼ！,THAT'S WHY I CALLED SOME FRIENDS OVER!,[所以叫了几个朋友来咯！],그래서 친구를 좀 불러 왔지!,
day22_035,友達って\.\.…\.\.…,Friends...?\.\.,朋友？\.\.…\.\.…,친구라니\.\.…\.\.…,
day22_036,可愛ガッテモラエヨ～！,HAVE FUN! THEY LIKE TO PLAY ROUGH!,[就让他们好好疼爱你吧～！],사이좋게 지내라고~!,
day22_037,……,...,……,……,
day22_038,……床や壁が血に汚れている。,The room is completely covered in blood.,……地上，墙上，都是血。,……바닥과 벽이 피로 얼룩져 있다.,
day22_039,乱暴に開けられている。,The door was ripped open in the chaos.,被粗暴地撬开了。,강제로 뜯겨지듯 열려 있다.,
day22_040,ロッカーが倒されている。,Somehow the whole thing got knocked over.,柜子倒在地上。,사물함이 쓰러져 있다.,
day22_041,……ひどい有様だ。,What the hell happened here...?,……一派惨状。,……끔찍한 광경이다.,
day22_042,息をしていない。,Rabi isn't breathing.,没探到鼻息。,숨을 쉬지 않는다.,
day22_042_b,息をしていない。,They're not breathing.,没探到鼻息。,숨을 쉬지 않는다.,
day22_043,よく調べる,Check their vitals,仔细探查,자세히 살펴본다,
day22_044,……死んでいる。,"Oh, god... They're dead.",……他死了。,……싸늘하다.,
day22_045,……,...,……,……,
day22_046,ジョバンニ！,Giovanni!,乔班尼！,조반니!,
day22_047,無事か！？,Are you hurt?!,你没事吧？！,괜찮나?!,
day22_048,ドク……,"Doc, I...",大夫……,독 씨……,
day22_049,な、なにが……？,I don't understand.,到底……怎么……？,"이, 이게 대체……？",
,……なんで……,What's going on...?,……为什么……会……,……어째서……,
day22_050,無事みたいだな。,Thank goodness you're all right.,看样子没事。,무사한 것 같구나.,
day22_051,……悪いが、あんま話し込んでる余裕はねえ。,I was looking for you everywhere.,……抱歉，暂时没空细说了。,……느긋하게 이야기할 시간은 없지만 말이다.,
,お前を探してたんだ。こっちに来い。,"Follow me, I'll explain everything later.",我找你半天了。快跟我来。,찾아다녔다. 따라오거라.,
day22_052,\C[1]（ひどい血の量だ……）,\C[1](There's blood everywhere...),\C[1]（好多血……）,\C[1](피를 많이 흘렸어……),
day22_053,Wiは？　無事なのか？,Where's Wi? Is she okay?,Wi呢？她没事吧？,Wi는 무사한가요?,
day22_054,それが……わかんねえんだ。,I'm...not sure. I hope so.,其实……我也不知道。,그게…… 나도 모르겠다.,
,怪我したままどっか行っちまった。,"She escaped, but she was injured.",她带着伤，不知跑哪去了。,상처입은 몸을 끌고 어디로 가더군.,
day22_055,ユミは？,What about Yumi?,由美呢？,유미는요?,
day22_056,あいつはWiを追いかけてった。,"She took off after Wi, but I have no idea",由美追着Wi跑走了。,유미는 Wi를 쫓아갔다.,
,今はどうしてるか分かんねえ。,"where they went... And on top of that,",不清楚她具体情况怎样。,그 뒤는 나도 몰라.,
day22_057,ケイトは連絡がつかねえ。,I can't get a hold of Kate.,凯特则是完全联系不上。,케이트와는 연락이 닿지 않고.,
day22_058,……,...,……,……,
day22_059,……ともかく、本題だ。,But...first things first. I have,……总之，进入正题。,……본론을 말하마.,
,お前にWiから伝言がある。,a message for you from Wi.,Wi有话要我带给你。,Wi가 네게 남긴 전언이다.,
day22_060,端末を探せってさ。,She wants you to find her computer.,她说，让你去找“终端”。,단말을 찾거라.,
day22_061,端末って？,Huh? What computer?,终端？什么终端？,단말이라뇨?,
day22_062,さあな。,Beats me.,不清楚。,글쎄다.,
,お前のほうが詳しいだろ。,I thought you'd know.,你应该比我了解吧。,그건 네가 더 잘 알 거다.,
day22_063,R-codeは「PERFECT BLUE」と,"If you find it, the R-codes are",她还说，R-code是“PERFECT BLUE”，,"R-codes는 ""PERFECT BLUE"",",
,「PAPRIKA」だそうだ。,"""PERFECT BLUE"" and ""PAPRIKA.""",以及“PAPRIKA”。,"""PAPRIKA"" 라더구나.",
day22_064,ドア……,,门……,독 씨……,
day22_065,だ、大丈夫か？,"Doc, w-wait... You're hurt.",你、你的伤……,괜찮아요?,
,その怪我……,Are you going to be all right?,没问题吗？,그 상처……,
day22_066,…\.\.…\.\.俺のことより、,"...Don't worry about me, kid.\.\.",…\.\.…\.\.先别管我了，,…\.\.…\.\.나는 내버려 두고,
,さっさとここを離れた方がいい。,I just...need you to get out of here.,你还是尽快离开这里的好。,당장 여기서 빠져나가라.,
day22_067,隠れ家の場所は知ってるな？,"You know where Wi's hideout is, right?",她的藏身处，你知道的吧？,은신처 위치는 알지?,
day22_068,僕のものとそっくりなラップトップだ。,This laptop... It looks exactly like mine.,跟我的一模一样的手提电脑。,사용하던 것과 똑같은 PC다.,
,ログイン画面が表示されてるけど……,"I was able to boot it up, but I can't",上面显示着登录界面……,로그인 화면이 표시되어 있지만……,
,パスワードは知らないな。,get in without the password.,但我不知道密码啊。,비밀번호가 있어야 할 것 같다.,
day22_069,PCを閉じる,Close it,关闭电脑,PC를 연다,
day22_070,表面にR-codeが書いてある。,There's an R-code written on the surface.,表面写着它的R-code。,화면에 R-codes가 쓰여 있다.,
day22_ad1,床にチェンソーが落ちている……,There's a chainsaw lying on the floor.,地上有一把链锯……,바닥에 전기톱이 떨어져 있다……,
day22_071,監獄の外で会うのは,"Hey, buddy! It's been a while since I got",咱俩好久没在监狱外头,감옥 바깥에서 만나는 건,
,久しぶりだな！,to see ya without any bars between us.,见面了啊！,정말 오랜만이네!,
day22_072,……,Campanella... You escaped?!,……,……,
,どうやって脱出したんだ？,How'd you manage to get out?,你怎么越狱的？,어떻게 탈출했어?,
day22_073,機業秘密だ。,"Heh, just another little trade secret.",器业机密，无可奉告。,기업 비밀이야.,
day22_074,こんないい場所があったなんてな！,"Man, you found yourself a sweet spot here!",没想到还有这么好的地方啊！,이런 멋진 장소가 있을 줄은 몰랐는걸!,
,ゆっくり観光したかったけど……,Too bad you can't give me the full tour.,虽然很想好好参观参观……,느긋하게 구경하고 싶지만……,
day22_075,ここもいつ見つかるかわからないし、,We've gotta get outta here before they,但这里被发现也只是时间问题，,"여기도 언제 발각될지 모르니,",
,用が済んだならさっさと脱出した方がいいぜ。,find us. It's just a matter of time.,既然你办完事了，最好还是趁早开溜。,용건이 끝나는 대로 빠져나가는 게 졸겠어.,
day22_076,一緒に行こう！,"C'mon, Gio! Watch my back!",咱俩一起走吧！,같이 가자!,
day22_077,……,...,……,……,
day22_078,……まあ、,All right... Fine.,……算了。这种时候，,"……뭐, 나도",
,いま戦えるやつと行動できるのは,I guess could use your muscle to survive.,身边有个打手确实比较放心。,지금 싸울 수 있는 녀석과,
,心強いよ。行こうか。,"I don't stand a chance alone, anyway.",走吧。,행동하는 편이 든든해. 가자.,
day22_079,よーし、それじゃ,"Heh, I knew you'd see things my way.",好！,"좋아, 그럼, 서둘러",
,ムーヴェーターに急ごう！,Now let's hurry back to the transporter!,那就马上去找移形升降梯吧！,공간 엘리베이터로 이동하자고!,
day22_080,それにしても、,"You know, I'm surprised that",话又说回来，,"그건 그렇고,",
,どうやってここまで……,you managed to find me.,你是怎么找到这……,어떻게 여기에……,
day22_ad2,\C[1]（……Wiからのテキストには,\C[1](Wi told me to destroy her entire PC just,\C[1]（……Wi在信里叮嘱过，,\C[1](……Wi는 내게 PC를,
,「物理破壊しろ」って書いてあったな。,to be safe...so I'd better take care of,要我办完事就“物理破坏”它。,물리적으로 파기하라고 했지.,
,PCを壊してから先に進もう）,the poor thing before I go.),先破坏了电脑再走吧）,PC를 파기한 뒤에 나가야겠어),
day22_ad3,僕のものとそっくりなラップトップだ。,This laptop... It looks exactly like mine.,跟我那台一模一样的手提电脑。,내 것과 똑같이 생긴 노트북이야.,
day22_ad4,\C[1]（……PCを物理破壊、か……）,\C[1](Wi wants me to destroy it...),\C[1]（……要破坏电脑……）,\C[1](……PC 파기라……),
day22_ad5,ラップトップはチェンソーで,I sawed Wi's laptop in two. I felt bad,电脑被链锯锯成了两半。,노트북이 전기톱으로,
,真っ二つになっている。,"mangling it like that, but there's no",,깔끔하게 잘려 있다.,
,起動は難しそうだ。,way someone could boot it up now.,想再启动恐怕很难了。,작동은 힘들어 보인다.,
day22_ad6,\C[1]（……PCを物理破壊、か。,\C[1](Wi wants me to destroy it...,\C[1]（……既然要破坏电脑，,\C[1](……PC를 파기하라고 했지.,
,これなら……）,Maybe I could use this.),那么用它……）,이거라면……）,
day22_ad7,チェンソーでPCを破壊する,Destroy it with the chainsaw,用链锯破坏电脑,전기톱으로 PC를 자른다,
day22_ad8,……これでよし。,"Well, that should definitely do it.",……好了。,……이러면 문제없겠지.,
,外に出よう。,I'd better get going.,走吧。,바깥으로 나가자.,
day22_081,……もしかして、,Unless... Wait.,……你，,"……설마,",
,ずっと僕の後をつけてたのか？,Were you following me this whole time?,该不会一直跟在我后面吧？,계속 내 뒤를 밟았어?,
day22_082,いつから？,"Come on, spit it out. How long?",什么时候开始跟的？,언제부터 따라왔지?,
,ドクは気付かなかったのか？,"Were you hiding from Doc, too? Or...",大夫竟然没发现你？,독 씨에게 걸리지 않았어?,
,紅友隊は……,Were you already here when RED...?,还有红友队……,홍우대는……,
day22_083,さあ、どうだろうな！,Telling you now would ruin the mystique!,哎呀，谁知道呢！,"글쎄, 잘 모르겠는데!",
day22_084,……,...,……,……,
day22_085,……まずいな。,Shit... We've got company.,……糟糕。,……야단났네.,
day22_086,どうしたの？,What?!,怎么了？,왜 그래?,
day22_087,見ろよ、あれ。,Over there. Looks like they're guarding,你看。,저기 좀 봐.,
,ムーヴェーターの入り口が見張られてる。,the transporter. And we sure don't wanna,他们就守在升降梯门口。,공간 엘리베이터를 감시하고 있어.,
,抜け目ないやつらだ。,meet the business end of their weapons.,真是滴水不漏。,정말 철저한 녀석들이라니까.,
day22_088,君が囮になって,There's no way they could take you down.,你能不能去当诱饵，,네가 미끼가 되어,
,おびき寄せてくれないか？,How about you draw their attention while,把他们引开啊？,놈들을 유인하면 되잖아?,
,どうせ殺されないだろ。,I get in and make a run for it?,反正他们不会对你下杀手。,어차피 살해당할 위험은 없을 테니.,
day22_089,やってもいいけど……,"I mean... I could, but...that's no fun!",也不是不行……,그럴 수야 있지만……,
,ここで二手に分かれるのは,"Besides, splitting up again doesn't sound",但是这种时候，,여기서 흩어지는 건,
,得策じゃないな。,"like the best idea, now does it?",分头行动不太明智。,좋은 생각이 아닌 것 같아.,
day22_090,もっとおもしろい方法を探そうぜ！,Think of a plan with more...finesse!,咱们想个更好玩的办法吧！,더 재미있는 방법을 찾자고!,
,ここには使えそうな建物が,Just look at all this stuff. There must be,旁边这些房子，,여기에는 제법 쓸만한 건물도,
,いっぱいあるしな！,something around here that we can use.,都很值得利用嘛！,많이 있으니 말이야!,
day22_091,おもしろい方法って……,"Seriously? You want more ""finesse""?",什么叫更好玩……,재미있는 방법이라니……,
day22_092,なあなあ、見ろよ、あの看板！,"Hey, see that sign over there?",喂你快看，那块招牌！,저 간판 좀 봐! 떨어질 것 같은데도,
,落ちそうな中、けなげに踏ん張ってるな。,It looks juuust about ready to fall over.,要掉不掉的，一直苦苦撑着呢。,아슬아슬하게 버티고 있잖아.,
day22_093,……かわいそうだな……,"That poor, unsuspecting sign...",……真可怜……,……좀 가엾네……,
day22_094,……このあたりのネズミは,All clear. It looks like we've eliminated,……这一片的老鼠都扫光了吗？,……여기 쥐새끼들은 전부 처리했어?,
,一掃したかな。まだまだいるぞ。,this last of the rats in the area for now.,里面还多得很。,아직 남아있던 것 같던데.,
,こりゃ殲滅には相当かかるな……,But who knows when more will pop up?,估计得花不少工夫才能灭干净了……,박멸까지 시간이 좀 걸리겠군……,
day22_095,いやぁ、入れ食いですねー！！,"Man, we hit the jackpot down here!",老鼠多到自己往我枪口上撞呢！！,"이야, 이거 완전 풍년인데요!!",
,こんな最高の場所があったなんて,I can't believe there were so many of 'em.,竟然还有这么好的地方，,러브 대장도 이렇게 멋진 사냥터가,
,ラブ隊長には知らされてたのかな？,Think Captain Love knew about this place?,你说，队长之前难道不知道吗？,있다는 걸 알고 계셨을까요?,
day22_096,ここまで大規模なコロニーを,"I mean, it's hard to believe that Karellen",可是，,카렐렌이 이정도로 거대한,
,カレルレンが見逃してたとは,would let a colony this huge crop up,这么大规模的聚居地，,규모의 둥지를 놓쳤을 리,
,思えないっすけど……,without havin' any eyes on it.,卡列伦不太可能一直没发现吧……,없을 텐데……,
day22_097,謎だな。,"You're right, it is strange.",是挺离奇的。,실로 기묘한걸.,
,カレルレンの意図はともかく,But you'd better not let the captain,不过，不管卡列伦是出于什么考虑，,"카렐렌의 의도는 제쳐두고,",
,ラブ隊長にそういった質問は無駄だぞ。,catch you saying things like that.,你跟队长可别瞎打听这个。,러브 대장에게는 그런 질문 하지 마라.,
day22_098,昔、似たような詮索をしたら,"Back in the day, he chewed me out for",我以前就多过嘴，结果挨队长骂了，,예전에 비슷한 질문을 했다 신에게,
,神に疑問を持つのかと怒られた。,"questioning Karellen's ""divine judgment.""",说我是在质疑神的决定。,의문을 갖는 거냐며 혼났으니까.,
day22_099,えっ！！,Seriously?!,啥？！,네?!,
day22_100,ラブ隊長って……\.\.,No way...\.\.,队长他……\.\.,러브 대장이……\.\.,
,怒ることあるんだ……,"Even the captain gets mad sometimes, huh?",竟然会生气的？,화를 낼 때도 있군요……,
day22_101,そりゃあるだろ。,Don't be an idiot. Of course!,当然会啊。,당연하지.,
,人間なんだから。,"After all, he's only human.",队长也是人嘛。,인간이니 말이야.,
day22_102,\C[1]（このままじゃ先に進めないな……,\C[1](Those two are between us and freedom.,\C[1]（这样下去是走不了的。,\C[1](이대로는 빠져나가기 힘들겠어……,
,邪魔なあいつらをどかす方法を探そう）,We just need some way to get past them.),要想办法支开那帮人）,녀석들의 시선을 돌릴 방법을 찾자.),
day22_103,壁に大きな穴が開いている。,Hm... There's a hole in the wall.,墙上开了一个大洞。,벽에 큰 구멍이 나 있다.,
,ここから中に入れそうだ。,It looks like I could crawl inside.,应该能从这里进去。,안으로 들어갈 수 있을 것 같다.,
day22_104,\C[1]（Wi……）,\C[1](Wi...),\C[1]（Wi……）,\C[1](Wi……),
day22_105,中に入る,Go inside,进入,안으로 들어간다,
day22_106,\C[1]（裏側にも出られそうだけど……,"\C[1](There's a way out the other side,",\C[1]（好像也能绕到后面……,\C[1](반대쪽으로 갈 수 있을 것 같은데……,
,どっちにしろあいつらが邪魔で,but I can't get caught out in the open,但还是会撞上他们，,일단 저 녀석들 때문에 섣불리,
,先に進めないな）,while those two guards are there.),没法前进）,움직일 수 없을 것 같아.),
day22_107,看板は今にも崩れ落ちそうだ。,It looks ready to fall at a single push.,感觉招牌马上就要掉下来了。,금방이라도 쓰러질 것 같은 간판이다.,
day22_add12,これ、何かに使えないかな……,Could I use this somehow...?,能不能想办法利用一下……？,쓸모가 있을 것 같은데……,
day22_add13,そうだ。,Hm... Maybe I can lure those guys,对了。,그렇지. 이 간판을 떨어뜨리면,
,この看板を落として、あっちの2人を,over here if I bring this thing down.,只要弄掉这块招牌，,저쪽에 있는 두 녀석을 이쪽으로,
,誘き寄せれば……,,就能把那边那两个人引过来……,유인할 수 있을 거야.,
day22_add14,でも、手が届かないな。,But I can't reach it.,但是太高了，够不着啊。,"하지만, 손이 닿지 않겠는걸.",
day22_add15,何かに使えそうだけど……,If only I had a way,感觉能派上用场……,"잘만 쓰면 될 것 같은데,",
,手が届かない。,to push it somehow...,但太高了够不着。,손이 닿지 않는 곳에 있네……,
day22_108,\C[1]（ドローンで体当たりしたら……,"\C[1](If I used the drone to knock it down,",\C[1]（如果用无人机去撞它……,\C[1](드론을 이용해서 충격을 주면……,
,崩れて大きな音が出そうだな）,it might make a good diversion.),掉下去应该能砸出很大的声音）,쓰러지며 큰 소리를 내겠는걸.),
day22_109,体当たりする,Ram it,冲撞,충격을 준다,
day22_110,完璧だ！,"Nice, Gio! That did just the trick!",完美！,완벽했어!,
,あいつらがやってくる前に,"Quick, let's hide before they catch us!",趁他们没过来，,녀석들이 몰려오기 전에,
,隠れようぜ！,,赶快躲起来吧！,몸을 숨기자!,
day22_111,そういえば息子さん,"By the way, how's your son doing?",对了前辈，,"그러고 보니, 선배.",
,元気っすか？,Bet he's gettin' big.,你家小家伙最近怎么样啊？,아들은 건강히 잘 지내죠?,
day22_112,相変わらずだよ。,"Ah, you know. The same as usual.",还是那样。,여전하지 뭘.,
,俺が最近帰らないのが,He's been acting out since I haven't,我最近老是不回家，,최근에는 집에 돌아오지,
,お気に召さないらしい。,been home much lately.,他估计挺不满意。,않는 게 마음에 안 드나 봐.,
day22_113,そりゃそうっすよ！,"I'd be pissed if I were him, too!",那肯定了！,그야 당연하죠!,
,まだ小さいんだから。,Especially since he's still so young.,他还那么小嘛。,아직 어린아이인걸요.,
day22_114,最近、出動が多いのは,My girlfriend gets lonely when I'm busy,这段时间天天出动，,저도 최근 일이 잦아서,
,俺も彼女に申し訳ないですよ。,"with work, too. But we'll just have to",我也感觉对不起女朋友呢。,여자친구에게 늘 사과한다니까요.,
,帰ったら遊んであげてくださいよ。,make it up to them when we get back!,等回家了多陪陪你儿子吧。,돌아가면 같이 놀아 주고 그러세요.,
day22_115,あ、今度の結婚式の招待状,"Oh, and I've been meanin' to ask ya!",哦，还有，我过段时间办婚礼啦！,"맞다, 선배에게도 이번 결혼식",
,先輩にも出したんで来てくださいよ！,Wanna come to our wedding?,邀请函发你了，记得来哦！,"청첩장을 보냈으니, 꼭 오세요!",
,ラブ隊長も呼んでますから！,"The captain's gonna come, too!",队长那边我也请了的！,러브 대장님도 초대했으니까요!,
day22_116,面倒だな……,I don't know. Sounds like a real pain...,真麻烦……,귀찮은데……,
day22_add9,にしても……,Something isn't right... Why would that,话又说回来……,그런데……,
,なんで急に看板が落ちたんだ？,sign fall down all of a sudden?,这招牌怎么会突然掉下来的？,어째서 갑자기 간판이 떨어졌지?,
day22_add10,さあねえ。,"Aw, it was probably nothin'. The thing",谁知道呢？,글쎄요.,
,特に異常はなさそうっすよ？,looked unstable when we got here.,我看附近没什么异常啊。,딱히 이상한 곳은 없어 보이는데요?,
day22_add11,いや、もう少し見回ろう。,Hm... Let's sweep the area just in case.,不。保险起见，再巡逻一下吧。,"아니, 조금 살펴보자.",
day22_117,今のうちだな。,"Now, Gio! While they're distracted!",趁现在。,지금이야.,
